1 cup Spice and Brown Sugar-Rubbed Pork Tenderloin;"['Strawberries' 'Strawberries' 'Mandarin' 'Kangaroo' 'Rockmelon'
 'Mandarins' 'Tangerines' 'Blueberries' 'Cranberries' 'Mustard seed']"
1/4 teaspoon paprika powder;"['Strawberries' 'Cauliflowers' 'Coconut milk' 'Strawberries' 'Peppers'
 'Mandarin' 'Mandarins' 'Cantelope' 'Asparagus' 'Shark mako']"
1/2 teaspoon freshly ground black pepper;"['Almond milk' 'Coconut milk' 'Cantelope' 'Chick peas' 'Ground nuts'
 'Raspberries' 'Green beans' 'Gooseberries' 'Butter beans' 'Button squash']"
Freshly Cracked Black Pepper;"['Peppers' 'Cantelope' 'Chick peas' 'Mustard seed' 'Celery' 'Mackerel'
 'Pineapples' 'Grapefruit' 'Green beans' 'Almond milk']"
2 tablespoons kosher salt;"['Cashew nut' 'Raspberries' 'Cauliflowers' 'Diamond fish' 'Strawberries'
 'Strawberries' 'Gooseberries' 'Button squash' 'Peppers' 'Sunflower seed']"
1/2 cup unsweetened cocoa (not Dutch process);"['Pistachios' 'Coconut milk' 'Sunflower seed' 'Peaches' 'Lettuce' 'Peanuts'
 'Potatoes' 'Tomatoes' 'Tomatoes' 'Rape seed']"
2 tablespoons chopped fresh sage;"['Diamond fish' 'Raspberries' 'Gooseberries' 'Peppers' 'Rutabage'
 'Rape seed' 'Porbeagle' 'Rock fish' 'Pistachios' 'Artichokes']"
1/4 cup mayonnaise;"['Mandarins' 'Ling common' 'Guavas' 'Diamond fish' 'Almonds' 'Tomatoes'
 'Currants' 'Mandarin' 'Rutabage' 'Tomatoes']"
1/2 cup Fresh Coriander, chopped;"['Cantelope' 'Cranberries' 'Sesame seed' 'Mustard seed' 'Sunflower seed'
 'Pineapples' 'Artichokes' 'Diamond fish' 'Spinach' 'Apricot']"
8 cups chicken or pork stock;"['Chick peas' 'Chicken' 'Mushrooms' 'Pistachios' 'Apricot' 'Sunflower seed'
 'Pumpkins' 'Cherries' 'Gherkins' 'Zucchini']"
1 pound sharp Cheddar cheese, shredded;"['Sunflower seed' 'Sesame seed' 'Mustard seed' 'Button squash' 'Cheese'
 'Peaches' 'Cherries' 'Rape seed' 'Ground nuts' 'Raspberries']"
¼ cup brown sugar;"['Button squash' 'Cucumbers' 'Prawns' 'Sunflower seed' 'Pumpkins'
 'Kangaroo' 'Mushrooms' 'Aubergines' 'Blueberries' 'Tuna']"
1 pint part-skim ricotta cheese;"['Artichokes' 'Pistachios' 'Carrots' 'Spinach' 'Apricot' 'Kiwi fruit'
 'Raspberries' 'Diamond fish' 'Strawberries' 'Mustard seed']"
1/2 Onion;"['Onion' 'Mandarin' 'Mandarins' 'Tangerines' 'Corn' 'Ling common' 'Lemon'
 'Diamond fish' 'Quinoa' 'Melons']"
¾ teaspoon finely grated ginger;"['Rape seed' 'Aubergines' 'Green beans' 'Coconut milk' 'Diamond fish'
 'Ginger' 'Orange' 'Fennel' 'Herring' 'Whiting']"
1/2 teaspoon freshly ground pepper;"['Cantelope' 'Ground nuts' 'Gooseberries' 'Button squash' 'Peppers'
 'Kangaroo' 'Asparagus' 'Rock fish' 'Tangerines' 'Cuttlefish']"
2 tsp fresh chopped rosemary;"['Peppers' 'Artichokes' 'Sesame seed' 'Green beans' 'Peaches'
 'Sunflower seed' 'Mushrooms' 'Rape seed' 'Cantelope' 'Pistachios']"
¾ teaspoon freshly ground white pepper;"['Ground nuts' 'Cantelope' 'Kiwi fruit' 'Almond milk' 'Sesame seed'
 'Gooseberries' 'Coconut milk' 'Diamond fish' 'Button squash' 'Peppers']"
1/4 cup Sweet Vermouth;"['Beetroot' 'Kiwi fruit' 'Watermelons' 'Trout' 'Turbot' 'Swedes' 'Octopus'
 'Apricot' 'Chestnuts' 'Cucumbers']"
2 8oz. packages of Mozzarella Cheese (I buy the blocks of cheese);"['Gooseberries' 'Mackerel' 'Hazelnuts' 'Chick peas' 'Green beans'
 'Watermelons' 'Sesame seed' 'Mustard seed' 'Cheese' 'Peaches']"
3/4 cup raisins;"['Pumpkins' 'Currants' 'Aubergines' 'Nectarines' 'Prawns' 'Butter beans'
 'Quinces' 'Gherkins' 'Asparagus' 'Rock fish']"
6 fresh oysters, top shells discarded;"['Sunflower seed' 'Sesame seed' 'Mustard seed' 'Potatoes' 'Rape seed'
 'Watermelons' 'Green beans' 'Butter beans' 'Gooseberries' 'Button squash']"
2 cups whip cream;"['Capsicums' 'Mushrooms' 'Chick peas' 'Cream' 'Cowpeas' 'Quinces' 'Chicken'
 'Rice' 'Coconut milk' 'Butter beans']"
4 teaspoons Dijon mustard;"['Capsicums' 'Cashew nut' 'Mustard seed' 'Button squash' 'Peanuts'
 'Rape seed' 'Watermelons' 'Butter beans' 'Diamond fish' 'Coconut milk']"
1/4 cup chopped fresh cilantro, leaves;"['Green beans' 'Butter beans' 'Currants' 'Gherkins' 'Mushrooms' 'Eggplants'
 'Rape seed' 'Pineapples' 'Grapefruit' 'Cranberries']"
2 cup shredded cheddar cheese;"['Green beans' 'Mustard seed' 'Nectarines' 'Blueberries' 'Butter beans'
 'Cheese' 'Sunflower seed' 'Peaches' 'Cherries' 'Rape seed']"
1 1/4 cup buttermilk;"['Coconut milk' 'Butter' 'Buffalo milk' 'Cucumbers' 'Aubergines'
 'Blueberries' 'Raspberries' 'Almond milk' 'Watermelons' 'Butter beans']"
3 chopped plum tomatoes;"['Tomatoes' 'Potatoes' 'Tomatoes' 'Ground nuts' 'Apples' 'Cowpeas'
 'Cucumbers' 'Eggplants' 'Nectarines' 'Cuttlefish']"
2 tablespoons water;"['Cauliflowers' 'Lobster' 'Rutabage' 'Raspberries' 'Strawberries'
 'Strawberries' 'Gooseberries' 'Melons' 'Salmon' 'Melons']"
lettuce;"['Lettuce' 'Butter' 'Peaches' 'Quinces' 'Beetroot' 'Potatoes' 'Cucumbers'
 'Chestnuts' 'Rice' 'Duck']"
Confectioners’ sugar, for dusting;"['Coconut milk' 'Sunflower seed' 'Nectarines' 'Button squash' 'Herring'
 'Grapefruit' 'Kiwi fruit' 'Cranberries' 'Cauliflowers' 'Gooseberries']"
1 1/2 cup heavy cream;"['Cream' 'Guavas' 'Peaches' 'Pilchard' 'Cherries' 'Sea bass' 'Mackerel'
 'Mushrooms' 'Asparagus' 'Shark mako']"
3 quarts water;"['Butter' 'Mustard seed' 'Butter beans' 'Lobster' 'Carrots' 'Button squash'
 'Rutabage' 'Currants' 'Potatoes' 'Grapefruit']"
1 pound spaghetti;"['Ground nuts' 'Almond milk' 'Diamond fish' 'Mustard seed' 'Yoghurt'
 'Almonds' 'Sunflower seed' 'Mandarin' 'Rutabage' 'Asparagus']"
salt and pepper to taste;"['Peppers' 'Rape seed' 'Pineapples' 'Sesame seed' 'Button squash' 'Carrots'
 'Walnuts' 'Sunflower seed' 'Potatoes' 'Beetroot']"
8 eggs;"['Eggs' 'Peas' 'Figs' 'Eggplants' 'Aubergines' 'Chick peas' 'Beans' 'Dates'
 'Pears' 'Melons']"
1/2 cup blanched slivered almonds;"['Mustard seed' 'Rape seed' 'Watermelons' 'Diamond fish' 'Butter beans'
 'Almonds' 'Sunflower seed' 'Mackerel' 'Cucumbers' 'Mandarins']"
pinch cumin (optional);"['Ling common' 'Whiting' 'Apricot' 'Spinach' 'Zucchini' 'Capsicums'
 'Pistachios' 'Chick peas' 'Onion' 'Button squash']"
8 ounces cheddar cheese, grated;"['Mustard seed' 'Sunflower seed' 'Sesame seed' 'Rape seed' 'Nectarines'
 'Ground nuts' 'Cheese' 'Quinces' 'Peaches' 'Pilchard']"
Freshly ground black pepper;"['Almond milk' 'Chick peas' 'Ground nuts' 'Green beans' 'Peppers'
 'Mackerel' 'Grapefruit' 'Pineapples' 'Blueberries' 'Sesame seed']"
8 eggs, cold;"['Eggs' 'Ling common' 'Sesame seed' 'Broccoli' 'Broccoli' 'Eggplants'
 'Rape seed' 'Aubergines' 'Pistachios' 'Cod']"
1 cup celery, diced;"['Sunflower seed' 'Celery' 'Rape seed' 'Aubergines' 'Blueberries'
 'Raspberries' 'Sesame seed' 'Mustard seed' 'Butter beans' 'Gooseberries']"
1½ c unsalted butter, softened;"['Sunflower seed' 'Mustard seed' 'Sesame seed' 'Butter beans' 'Rape seed'
 'Ground nuts' 'Aubergines' 'Watermelons' 'Gooseberries' 'Butter']"
1 teaspoon sweet paprika;"['Gooseberries' 'Coconut milk' 'Raspberries' 'Sesame seed' 'Strawberries'
 'Strawberries' 'Button squash' 'Mandarin' 'Mandarins' 'Asparagus']"
1/2 tsp. salt;"['Button squash' 'Mussels' 'Walnuts' 'Octopus' 'Potatoes' 'Rape seed'
 'Asparagus' 'Chick peas' 'Raspberries' 'Ground nuts']"
3/4 cups sugar + 2 Tb. divided;"['Mustard seed' 'Rape seed' 'Nectarines' 'Sesame seed' 'Butter beans'
 'Button squash' 'Sunflower seed' 'Mussels' 'Rutabage' 'Pilchard']"
1/4-1/2 cup fine dry bread crumbs;"['Butter beans' 'Cucumbers' 'Blueberries' 'Sunflower seed' 'Spinach'
 'Quinces' 'Sea bass' 'Currants' 'Cherries' 'Rock fish']"
Parmesan crisps, optional;"['Pistachios' 'Cranberries' 'Watermelons' 'Ling common' 'Prawns' 'Peanuts'
 'Lentils' 'Carrots' 'Pumpkins' 'Mandarin']"
Juice of 1/2 lemon;"['Ling common' 'Lemon' 'Salmon' 'Melons' 'Melons' 'Butter beans' 'Buffalo'
 'Almonds' 'Chicken' 'Quinces']"
Vegetable cooking spray;"['Nectarines' 'Melons' 'Melons' 'Celery' 'Button squash' 'Beetroot'
 'Gherkins' 'Aubergines' 'Artichokes' 'Pistachios']"
1 dash(es) Garlic powder w/ Parsley;"['Chick peas' 'Cauliflowers' 'Sunflower seed' 'Raspberries' 'Sesame seed'
 'Mustard seed' 'Garlic' 'Rape seed' 'Artichokes' 'Cashew nut']"
1/3 cup water;"['Butter' 'Cucumbers' 'Dates' 'Watermelons' 'Butter beans' 'Lobster'
 'Peppers' 'Sunflower seed' 'Mackerel' 'Tomatoes']"
1/2 cup Fresh Mint, chopped;"['Artichokes' 'Quinces' 'Spinach' 'Apricot' 'Cantelope' 'Pineapples'
 'Chick peas' 'Aubergines' 'Pistachios' 'Sesame seed']"
¼ cup lite soy sauce;"['Sunflower seed' 'Rape seed' 'Butter beans' 'Mustard seed' 'Olives'
 'Quinoa' 'Apples' 'Button squash' 'Quinces' 'Peaches']"
4 large artichokes;"['Artichokes' 'Tangerines' 'Peaches' 'Cranberries' 'Blueberries'
 'Raspberries' 'Carrots' 'Chick peas' 'Nectarines' 'Anglerfish']"
8 ounces creamy chevre;"['Sunflower seed' 'Sesame seed' 'Peaches' 'Quinces' 'Porbeagle' 'Cucumbers'
 'Cream' 'Mustard seed' 'Butter beans' 'Button squash']"
Käse, geriebenen (Pizzakäse);"['Tangerines' 'Nectarines' 'Green beans' 'Raspberries' 'Gooseberries'
 'Butter beans' 'Cherries' 'Porbeagle' 'Aubergines' 'Anglerfish']"
1/2 teaspoon crushed basil;"['Coconut milk' 'Butter beans' 'Peaches' 'Button squash' 'Sea bass'
 'Rape seed' 'Sesame seed' 'Almond milk' 'Green beans' 'Diamond fish']"
3/4 cup sugar;"['Button squash' 'Mustard seed' 'Octopus' 'Pumpkins' 'Pilchard' 'Kangaroo'
 'Cucumbers' 'Rape seed' 'Rock fish' 'Asparagus']"
2 Tbsp. dry sherry (optional);"['Raspberries' 'Herring' 'Gherkins' 'Cherries' 'Mushrooms' 'Tangerines'
 'Cashew nut' 'Aubergines' 'Cranberries' 'Blueberries']"
Pinch of salt;"['Pistachios' 'Pilchard' 'Pineapples' 'Artichokes' 'Quinoa' 'Peaches'
 'Spinach' 'Quinces' 'Pomfret' 'Apricot']"
1 14.5 oz. can of diced tomatoes;"['Tomatoes' 'Potatoes' 'Tomatoes' 'Avocados' 'Rock fish' 'Ground nuts'
 'Capsicums' 'Mandarins' 'Chick peas' 'Tangerines']"
4 1/2 cups cooked Sushi Rice;"['Button squash' 'Zucchini' 'Rock fish' 'Artichokes' 'Ground nuts'
 'Diamond fish' 'Rice' 'Coconut milk' 'Quinces' 'Chicken']"
Pinch salt;"['Pilchard' 'Pineapples' 'Pistachios' 'Quinces' 'Peaches' 'Spinach'
 'Pumpkins' 'Wheat' 'Artichokes' 'Quinoa']"
50 grams tender stem broccoli, sliced;"['Cranberries' 'Sesame seed' 'Sunflower seed' 'Broccoli' 'Broccoli'
 'Rape seed' 'Almond milk' 'Raspberries' 'Diamond fish' 'Strawberries']"
Salt and pepper, as per taste;"['Rape seed' 'Strawberries' 'Strawberries' 'Peppers' 'Sunflower seed'
 'Sea bass' 'Mandarins' 'Pineapples' 'Tangerines' 'Cranberries']"
1 tablespoon amaretto liqueur;"['Sesame seed' 'Tomatoes' 'Tomatoes' 'Almond milk' 'Button squash'
 'Pomfret' 'Lettuce' 'Mackerel' 'Mandarin' 'Rutabage']"
1/2 cup heavy whipping cream;"['Ling common' 'Quinces' 'Whiting' 'Aubergines' 'Nectarines' 'Chick peas'
 'Butter beans' 'Cream' 'Guavas' 'Quinoa']"
1 teaspoon granulated sugar;"['Peanuts' 'Button squash' 'Chestnuts' 'Cashew nut' 'Pineapples'
 'Green beans' 'Sesame seed' 'Butter beans' 'Diamond fish' 'Coconut milk']"
Chicken;"['Chicken' 'Chick peas' 'Rice' 'Rockmelon' 'Chestnuts' 'Cashew nut'
 'Artichokes' 'Cheese' 'Whiting' 'Cherries']"
1 Cup All-Purpose Flour;"['Pomelo' 'Cauliflowers' 'Cucumbers' 'Cashew nut' 'Almond milk' 'Celery'
 'Almonds' 'Mussels' 'Lobster' 'Pumpkins']"
2 Tbs. plus 2 to 3 cups brewed espresso;"['Mustard seed' 'Cucumbers' 'Blueberries' 'Green beans' 'Butter beans'
 'Cauliflowers' 'Strawberries' 'Strawberries' 'Gooseberries'
 'Button squash']"
1 cup fat-free, less-sodium chicken broth;"['Buffalo milk' 'Chicken' 'Apricot' 'Cashew nut' 'Grapefruit' 'Kiwi fruit'
 'Cuttlefish' 'Green beans' 'Mustard seed' 'Button squash']"
6 tablespoons (3 ounces) red food coloring or 1 teaspoon red gel food coloring dissolved in 6 tablespoons of water;"['Green beans' 'Cantelope' 'Grapefruit' 'Tangerines' 'Ground nuts'
 'Ling common' 'Mustard seed' 'Cauliflowers' 'Diamond fish' 'Coconut milk']"
1 Cup Semolina Flour;"['Cauliflowers' 'Almond milk' 'Lemon' 'Celery' 'Salmon' 'Quinoa'
 'Button squash' 'Buffalo' 'Spinach' 'Pollock']"
1 garlic clove, finely grated;"['Cauliflowers' 'Rape seed' 'Buffalo milk' 'Mustard seed' 'Garlic' 'Barley'
 'Sunflower seed' 'Apricot' 'Mackerel' 'Nectarines']"
Nobu's Vegetable Salad;"['Porbeagle' 'Lobster' 'Rutabage' 'Nectarines' 'Sesame seed' 'Butter beans'
 'Gooseberries' 'Mustard seed' 'Coconut milk' 'Mussels']"
1 teaspoon sugar;"['Button squash' 'Kangaroo' 'Beans' 'Watermelons' 'Melons' 'Melons'
 'Diamond fish' 'Peanuts' 'Sea bass' 'Mandarin']"
3 tablespoons fresh cilantro leaves;"['Green beans' 'Cauliflowers' 'Diamond fish' 'Butter beans' 'Eggplants'
 'Asparagus' 'Hazelnuts' 'Chick peas' 'Cuttlefish' 'Pistachios']"
1 cup water;"['Butter' 'Cucumbers' 'Dates' 'Watermelons' 'Butter beans' 'Lobster'
 'Peppers' 'Sunflower seed' 'Mackerel' 'Tomatoes']"
5 large eggs;"['Tangerines' 'Asparagus' 'Rape seed' 'Eggs' 'Aubergines' 'Nectarines'
 'Dates' 'Pears' 'Watermelons' 'Green beans']"
12 very thin slices rustic country-style bread (such as pain rustique);"['Ground nuts' 'Pistachios' 'Butter beans' 'Mustard seed' 'Sunflower seed'
 'Chestnuts' 'Cuttlefish' 'Kiwi fruit' 'Soybean' 'Lettuce']"
1 pinch salt;"['Spinach' 'Quinces' 'Apricot' 'Pilchard' 'Pumpkins' 'Artichokes'
 'Pistachios' 'Pineapples' 'Wheat' 'Quinoa']"
1/4 cup all-purpose flour;"['Buffalo milk' 'Cauliflowers' 'Cashew nut' 'Grapefruit' 'Mustard seed'
 'Pomelo' 'Sunflower seed' 'Mussels' 'Lobster' 'Walnuts']"
1 Tbsp of Chinese five-spice powder;"['Chick peas' 'Sesame seed' 'Cauliflowers' 'Rape seed' 'Pineapples'
 'Mustard seed' 'Diamond fish' 'Sunflower seed' 'Cheese' 'Peppers']"
1/2 cup chopped brined green olives plus 2 tablespoons olive brine;"['Green beans' 'Butter beans' 'Gooseberries' 'Aubergines' 'Pineapples'
 'Blueberries' 'Ground nuts' 'Raspberries' 'Ling common' 'Cauliflowers']"
2 Green Chilies;"['Green beans' 'Lentils' 'Gooseberries' 'Cherries' 'Chick peas'
 'Ground nuts' 'Cheese' 'Garlic' 'Grapes' 'Olives']"
1 (14.5-ounce) can diced tomatoes, drained;"['Nectarines' 'Mandarin' 'Potatoes' 'Tomatoes' 'Tomatoes' 'Mandarins'
 'Tangerines' 'Mustard seed' 'Avocados' 'Aubergines']"
1 tsp. saffron threads;"['Asparagus' 'Butter beans' 'Carrots' 'Rape seed' 'Artichokes'
 'Watermelons' 'Ground nuts' 'Dates' 'Cauliflowers' 'Mustard seed']"
1 1/2 teaspoons vanilla extract;"['Coconut milk' 'Beetroot' 'Capsicums' 'Asparagus' 'Pineapples'
 'Raspberries' 'Watermelons' 'Almond milk' 'Green beans' 'Gooseberries']"
1 tsp Fennel Seeds;"['Fennel' 'Rape seed' 'Pineapples' 'Watermelons' 'Raspberries'
 'Gooseberries' 'Mustard seed' 'Swedes' 'Apples' 'Butter beans']"
4 1/2 cups all-purpose flour;"['Buffalo milk' 'Mustard seed' 'Cauliflowers' 'Mussels' 'Mushrooms'
 'Cashew nut' 'Grapefruit' 'Sunflower seed' 'Pomelo' 'Lobster']"
2 tablespoons extra-virgin olive oil;"['Raspberries' 'Aubergines' 'Coconut milk' 'Rutabage' 'Mandarin' 'Beetroot'
 'Mandarins' 'Tangerines' 'Nectarines' 'Almond milk']"
¼ cup milk or unflavored soy milk;"['Sunflower seed' 'Coconut milk' 'Cauliflowers' 'Ground nuts'
 'Buffalo milk' 'Mustard seed' 'Diamond fish' 'Quinces' 'Pilchard'
 'Potatoes']"
5 cups water, divided;"['Mustard seed' 'Sunflower seed' 'Butter beans' 'Rape seed' 'Tangerines'
 'Aubergines' 'Cranberries' 'Blueberries' 'Watermelons' 'Raspberries']"
"A 1""-diameter wooden dowel, a bench scraper, a ruler (optional); a bamboo steamer";"['Green beans' 'Gooseberries' 'Butter beans' 'Sunflower seed' 'Mandarins'
 'Grapefruit' 'Strawberries' 'Strawberries' 'Mandarin' 'Cantelope']"
1/2 cup walnuts;"['Walnuts' 'Hazelnuts' 'Ground nuts' 'Peanuts' 'Currants' 'Eggplants'
 'Pumpkins' 'Chestnuts' 'Cashew nut' 'Chick peas']"
1⁄2 vanilla bean, halved lengthwise;"['Green beans' 'Diamond fish' 'Hazelnuts' 'Pineapples' 'Cranberries'
 'Ground nuts' 'Sesame seed' 'Butter beans' 'Cheese' 'Peanuts']"
4 egg whites;"['Aubergines' 'Peaches' 'Cherries' 'Eggplants' 'Eggs' 'Nectarines'
 'Tangerines' 'Chick peas' 'Dates' 'Raspberries']"
Nonstick cooking oil spray;"['Coconut milk' 'Rock fish' 'Artichokes' 'Chick peas' 'Lentils' 'Broccoli'
 'Zucchini' 'Broccoli' 'Nectarines' 'Almond milk']"
1/4 tsp baking soda;"['Butter beans' 'Pumpkins' 'Nectarines' 'Green beans' 'Sesame seed'
 'Ling common' 'Raspberries' 'Mustard seed' 'Quinoa' 'Button squash']"
3/4 cup all purpose flour;"['Buffalo milk' 'Cauliflowers' 'Cashew nut' 'Grapefruit' 'Mustard seed'
 'Pomelo' 'Sunflower seed' 'Mussels' 'Lobster' 'Walnuts']"
Tomato;"['Tomatoes' 'Tomatoes' 'Potatoes' 'Trout' 'Turbot' 'Pomelo' 'Pomfret'
 'Avocados' 'Oats' 'Tuna']"
170g / 6 oz pork fillet;"['Rock fish' 'Coconut milk' 'Pomfret' 'Apricot' 'Porbeagle' 'Swordfish'
 'Eggplants' 'Kiwi fruit' 'Ling common' 'Almond milk']"
2 Tbsp. butter, chopped;"['Butter beans' 'Raspberries' 'Butter' 'Mustard seed' 'Lobster'
 'Sunflower seed' 'Cantelope' 'Cuttlefish' 'Pistachios' 'Artichokes']"
1/4 cup fresh orange juice;"['Tangerines' 'Cranberries' 'Sesame seed' 'Orange' 'Currants' 'Asparagus'
 'Rock fish' 'Cashew nut' 'Grapefruit' 'Kiwi fruit']"
2 slices bread of your choice;"['Pistachios' 'Diamond fish' 'Peaches' 'Rape seed' 'Artichokes'
 'Anglerfish' 'Chick peas' 'Cauliflowers' 'Mustard seed' 'Olives']"
1/2 cup pickle slices;"['Chick peas' 'Apples' 'Quinces' 'Pumpkins' 'Sunflower seed' 'Rock fish'
 'Rape seed' 'Artichokes' 'Cuttlefish' 'Aubergines']"
3 cups shredded carrots;"['Carrots' 'Mushrooms' 'Blueberries' 'Green beans' 'Gooseberries' 'Apricot'
 'Mussels' 'Cherries' 'Beetroot' 'Currants']"
8 chicken drumettes or wings, tips removed and discarded;"['Butter beans' 'Chick peas' 'Button squash' 'Mustard seed' 'Diamond fish'
 'Sunflower seed' 'Aubergines' 'Watermelons' 'Green beans' 'Ling common']"
1 yellow onion, cut into 1/2-inch dice;"['Coconut milk' 'Cashew nut' 'Nectarines' 'Button squash' 'Quinces'
 'Lettuce' 'Potatoes' 'Rock fish' 'Hazelnuts' 'Pistachios']"
1/3 cup Pecorino shavings using a potato peeler;"['Potatoes' 'Coconut milk' 'Mustard seed' 'Peanuts' 'Peppers' 'Porbeagle'
 'Cantelope' 'Nectarines' 'Pistachios' 'Pineapples']"
2 slices cheese;"['Cheese' 'Peaches' 'Pistachios' 'Chick peas' 'Sesame seed' 'Olives'
 'Quinces' 'Cherries' 'Capsicums' 'Rape seed']"
1 cup sliced ripe banana;"['Butter beans' 'Chick peas' 'Green beans' 'Raspberries' 'Blueberries'
 'Cauliflowers' 'Mustard seed' 'Gooseberries' 'Quinoa' 'Sunflower seed']"
3 tbsps. olive oil;"['Olives' 'Mussels' 'Cuttlefish' 'Raspberries' 'Almond milk' 'Sole'
 'Strawberries' 'Buffalo milk' 'Strawberries' 'Coconut milk']"
2 to 3 sprigs fresh thyme, plus more for serving;"['Sesame seed' 'Sunflower seed' 'Asparagus' 'Rockmelon' 'Kiwi fruit'
 'Blueberries' 'Mustard seed' 'Gooseberries' 'Diamond fish' 'Button squash']"
1/4 cup fresh lemon juice;"['Almond milk' 'Green beans' 'Buffalo milk' 'Rape seed' 'Rock fish'
 'Kiwi fruit' 'Grapefruit' 'Cashew nut' 'Ling common' 'Mustard seed']"
1 ounce (1/2 cup) enoki mushrooms, bottoms cuts;"['Mushrooms' 'Ground nuts' 'Rhombus' 'Beetroot' 'Cucumbers' 'Chestnuts'
 'Rock fish' 'Green beans' 'Ling common' 'Button squash']"
1 teaspoon worcestershire sauce;"['Raspberries' 'Gooseberries' 'Tangerines' 'Strawberries' 'Strawberries'
 'Button squash' 'Sunflower seed' 'Rape seed' 'Cashew nut' 'Cranberries']"
6 cloves garlic, sliced;"['Sunflower seed' 'Sesame seed' 'Mustard seed' 'Garlic' 'Rape seed'
 'Nectarines' 'Pears' 'Buffalo milk' 'Cauliflowers' 'Olives']"
1/2 cup sliced almonds, toasted;"['Diamond fish' 'Almonds' 'Capsicums' 'Eggplants' 'Ground nuts'
 'Almond milk' 'Cauliflowers' 'Melons' 'Salmon' 'Quinoa']"
3/4 cup chopped peeled mango;"['Sunflower seed' 'Rape seed' 'Mustard seed' 'Butter beans' 'Chick peas'
 'Shark mako' 'Green beans' 'Sesame seed' 'Pomelo' 'Apples']"
1/2 tsp Garlic Powder;"['Garlic' 'Cauliflowers' 'Apricot' 'Artichokes' 'Nectarines' 'Strawberries'
 'Strawberries' 'Mustard seed' 'Barley' 'Ginger']"
1 Teaspoon Salt;"['Peanuts' 'Beetroot' 'Sea bass' 'Tomatoes' 'Tomatoes' 'Pineapples'
 'Chick peas' 'Cashew nut' 'Peas' 'Tuna']"
4 teaspoons (packed) brown sugar, light or dark;"['Gooseberries' 'Button squash' 'Raspberries' 'Sesame seed' 'Coconut milk'
 'Diamond fish' 'Peppers' 'Kangaroo' 'Mackerel' 'Rape seed']"
1/4 cup minced carrot;"['Quinces' 'Carrots' 'Cucumbers' 'Ling common' 'Coconut milk' 'Quinoa'
 'Turbot' 'Ginger' 'Spinach' 'Apricot']"
2 1/2 cups half & half;"['Buffalo milk' 'Rock fish' 'Cuttlefish' 'Shark mako' 'Coconut milk'
 'Mustard seed' 'Cauliflowers' 'Button squash' 'Guavas' 'Mussels']"
1 Tbsp. lemon juice;"['Almond milk' 'Lemon' 'Raspberries' 'Diamond fish' 'Salmon' 'Almonds'
 'Quinces' 'Lettuce' 'Rape seed' 'Grapefruit']"
1 teaspoon coarse salt;"['Sea bass' 'Nectarines' 'Sesame seed' 'Peaches' 'Button squash'
 'Mandarins' 'Rape seed' 'Asparagus' 'Cashew nut' 'Green beans']"
4 green cardamom pods;"['Green beans' 'Ling common' 'Kangaroo' 'Beetroot' 'Avocados' 'Nectarines'
 'Watermelons' 'Sesame seed' 'Pears' 'Cream']"
Coarse salt and very coarsely ground pepper;"['Cantelope' 'Cranberries' 'Watermelons' 'Rape seed' 'Cashew nut'
 'Sesame seed' 'Gooseberries' 'Mustard seed' 'Celery' 'Mandarin']"
1/2 teaspoon vanilla;"['Coconut milk' 'Almond milk' 'Green beans' 'Butter beans' 'Buffalo milk'
 'Diamond fish' 'Fennel' 'Button squash' 'Lentils' 'Sea bass']"
vegetable oil for frying;"['Herring' 'Nectarines' 'Raspberries' 'Celery' 'Cauliflowers' 'Kiwi fruit'
 'Cuttlefish' 'Aubergines' 'Blueberries' 'Gooseberries']"
1/2 stick (1/4 cup) unsalted butter, softened;"['Sunflower seed' 'Mustard seed' 'Sesame seed' 'Butter beans' 'Chick peas'
 'Ground nuts' 'Cucumbers' 'Chestnuts' 'Aubergines' 'Watermelons']"
1 1/4 cup fresh blackberries, chopped;"['Cranberries' 'Strawberries' 'Strawberries' 'Blueberries' 'Raspberries'
 'Gooseberries' 'Sunflower seed' 'Cherries' 'Aubergines' 'Sesame seed']"
demerara sugar for topping;"['Herring' 'Kangaroo' 'Carrots' 'Mandarin' 'Mandarins' 'Nectarines'
 'Shark mako' 'Aubergines' 'Blueberries' 'Sesame seed']"
4 whole cloves;"['Olives' 'Swedes' 'Melons' 'Pomelo' 'Melons' 'Cheese' 'Cauliflowers'
 'Peaches' 'Pollock' 'Tomatoes']"
5-6 stalks of coriander / cilantro;"['Almond milk' 'Coconut milk' 'Grapefruit' 'Pistachios' 'Tangerines'
 'Nectarines' 'Cashew nut' 'Cranberries' 'Buffalo milk' 'Diamond fish']"
Salami, Schinken, Speck;"['Sesame seed' 'Salmon' 'Chicken' 'Cantelope' 'Artichokes' 'Shark mako'
 'Pineapples' 'Buffalo milk' 'Garlic' 'Shrimp']"
1 egg yolk, lightly beaten;"['Soybean' 'Green beans' 'Butter beans' 'Potatoes' 'Eggplants' 'Rock fish'
 'Porbeagle' 'Wheat' 'Lettuce' 'Yoghurt']"
1 cup Pecorino Romano cheese, freshly grated;"['Sunflower seed' 'Pomfret' 'Peaches' 'Rape seed' 'Rock fish' 'Aubergines'
 'Nectarines' 'Diamond fish' 'Gooseberries' 'Mustard seed']"
